1703502736,1200,-21.29999924
1703502791,3800,-18.5
1703502817,5000,-15.77999973
1703502886,8200,-11.97000027
1703502894,8600,-11.93000031
1703502907,9200,-12.60999966
1703502917,9600,-12.81999969
1703502942,10800,-12.52999973
1703502955,11400,-11.39999962
1703503020,14400,-10.07999992
1703503033,15000,-9.68999958
1703503118,19000,-10.75
1703503152,20600,-9.479999542
1703503165,21200,-10.07999992
1703503169,21400,-10.40999985
1703503199,22800,-10.05000019
1703503255,25400,-10.40999985
1703503310,28000,-9.180000305
1703503357,30200,-9.260000229
1703503378,31200,-9.100000381
1703503391,31800,-8.989999771
1703503430,33600,-9.090000153
1703503435,33800,-9.149999619
1703503478,35800,-8.68999958
1703503501,36800,-9.229999542
1703503510,37200,-9.069999695
1703503514,37400,-8.979999542
1703503531,38200,-9.100000381
1703503566,39800,-7.960000038
1703503601,41400,-7.829999924
1703503605,41600,-7.980000019
1703503627,42600,-8.199999809
1703503674,44800,-7.900000095
1703503700,46000,-7.510000229
1703503722,47000,-8.06000042
1703503735,47600,-8.210000038
1703503785,50000,-8.090000153
1703503810,51200,-7.449999809
1703503832,52200,-8.109999657
1703503863,53600,-7.960000038
1703503881,54400,-7.139999866
1703503889,54800,-7.150000095
1703503970,58600,-7.380000114
1703503991,59600,-7.96999979
1703503996,59800,-7.690000057
1703504017,60800,-7.800000191
1703504038,61800,-7.460000038
1703504046,62200,-7.210000038
1703504082,63800,-7.21999979
1703504087,64000,-7.039999962
1703504118,65400,-7.360000134
1703504135,66200,-7.230000019
1703504174,68000,-6.940000057
1703504208,69600,-7.059999943
1703504277,72800,-6.610000134
1703504294,73600,-6.510000229
1703504336,75600,-6.940000057
1703504345,76000,-6.289999962
1703504524,84400,-6.340000153
1703504529,84600,-6.230000019
1703504564,86200,-6.380000114
1703504603,88000,-6.059999943
1703504611,88400,-6.449999809
1703504615,88600,-6.53000021
1703504628,89200,-6.46999979
1703504653,90398,-6.409999847
1703504692,92198,-6.190000057
1703504705,92798,-6.070000172
1703504709,92998,-6.03000021
1703504753,94998,-7.320000172
1703504826,98398,-6.579999924
1703504834,98798,-6.679999828
1703504894,101598,-5.849999905
1703504915,102598,-6.449999809
1703504924,102998,-6.210000038
1703504937,103598,-6.320000172
1703504971,105198,-6.420000076
1703504996,106398,-5.449999809
1703505004,106798,-5.78000021
1703505017,107398,-5.769999981
1703505043,108598,-6.119999886
1703505065,109598,-5.059999943
1703505109,111598,-5.650000095
1703505134,112798,-5.869999886
1703505160,113998,-5.300000191
1703505177,114798,-5.480000019
1703505202,115998,-4.980000019
1703505211,116398,-5.139999866
1703505225,116998,-5.300000191
1703505233,117398,-5.28000021
1703505238,117598,-5.320000172
1703505259,118598,-5.880000114
1703505263,118798,-5.46999979
1703505302,120598,-4.960000038
1703505328,121797,-4.489999771
1703505337,122195,-4.159999847
1703505359,123193,-4.510000229
1703505380,124193,-5.599999905
1703505389,124593,-5.389999866
1703505442,126991,-6.590000153
1703505472,128391,-7.590000153
1703505477,128591,-6.670000076
1703505486,128991,-5.239999771
1703505494,129391,-5.230000019
1703505498,129591,-5.329999924
1703505507,129991,-5.739999771
1703505558,132390,-4.829999924
1703505571,132990,-4.690000057
1703505588,133790,-5.289999962
1703505601,134390,-5.710000038
1703505614,134990,-5.369999886
1703505631,135790,-5.199999809
1703505635,135990,-5.409999847
1703505653,136790,-5.28000021
1703505675,137787,-3.589999914
1703505721,139984,-4.369999886
1703505751,141380,-3.410000086
1703505785,142977,-3.730000019
1703505802,143777,-3.769999981
1703505814,144377,-4.800000191
1703505819,144577,-4.519999981
1703505823,144777,-4.28000021
1703505854,146175,-4.440000057
1703505880,147375,-5.210000038
1703505889,147774,-4.389999866
1703505893,147974,-4.349999905
1703505911,148774,-4.449999809
1703505928,149571,-4.190000057
1703505945,150369,-4.550000191
1703505949,150569,-4.449999809
1703505967,151369,-4.510000229
1703506005,153165,-3.849999905
1703506022,153964,-4.039999962
1703506027,154164,-3.940000057
1703506031,154364,-3.99000001
1703506040,154764,-4.429999828
1703506044,154963,-3.700000048
1703506070,156163,-3.910000086
1703506088,156961,-4.409999847
1703506092,157161,-4.900000095
1703506100,157558,-3.920000076
1703506109,157958,-3.950000048
1703506121,158557,-3.769999981
1703506126,158757,-4.199999809
1703506130,158957,-3.869999886
1703506147,159756,-3.730000019
1703506165,160556,-3.930000067
1703506186,161554,-3.630000114
1703506190,161754,-3.769999981
1703506195,161952,-3.529999971
1703506292,166540,-3.75
1703506309,167337,-3.309999943
1703506317,167734,-2.369999886
1703506339,168731,-2.480000019
1703506443,173508,-1.679999948
1703506452,173905,-2.440000057
1703506474,174901,-1.850000024
1703506483,175300,-1.789999962
1703506501,176099,-2.849999905
1703506510,176497,-2.74000001
1703506544,178096,-2.869999886
