1703493205,1200,-20.23999977
1703493226,3800,-13.07999992
1703493236,5000,-13.06999969
1703493260,8200,-11.30000019
1703493264,8600,-10.93999958
1703493268,9200,-10.40999985
1703493271,9600,-10.22000027
1703493280,10800,-11.01000023
1703493285,11400,-10.23999977
1703493309,14400,-9.729999542
1703493314,15000,-9.659999847
1703493321,16000,-9.779999733
1703493344,19000,-8.539999962
1703493356,20600,-8.420000076
1703493361,21200,-8.670000076
1703493362,21400,-8.300000191
1703493374,22800,-7.96999979
1703493395,25400,-8.010000229
1703493415,28000,-7.369999886
1703493433,30200,-7.829999924
1703493441,31200,-7.809999943
1703493446,31800,-7.980000019
1703493460,33600,-7.829999924
1703493461,33800,-7.730000019
1703493477,35800,-7.559999943
1703493485,36800,-7.300000191
1703493488,37200,-6.929999828
1703493490,37400,-7.420000076
1703493496,38200,-8.180000305
1703493509,39800,-7.139999866
1703493522,41400,-7.590000153
1703493524,41600,-7.349999905
1703493532,42600,-7.75
1703493550,44800,-7.449999809
1703493559,46000,-6.989999771
1703493568,47000,-7
1703493573,47600,-6.739999771
1703493592,50000,-6.760000229
1703493601,51200,-6.800000191
1703493609,52200,-7.340000153
1703493620,53600,-6.389999866
1703493626,54400,-6.300000191
1703493629,54800,-6.559999943
1703493659,58600,-5.849999905
1703493666,59600,-6.840000153
1703493668,59800,-6.579999924
1703493676,60800,-6.039999962
1703493684,61800,-6.860000134
1703493687,62200,-6.429999828
1703493699,63800,-6.829999924
1703493701,64000,-6.320000172
1703493711,65400,-6.639999866
1703493717,66200,-6.119999886
1703493731,68000,-6.21999979
1703493744,69600,-6.25
1703493769,72800,-6.090000153
1703493775,73600,-6.340000153
1703493790,75600,-6.139999866
1703493793,76000,-6.349999905
1703493858,84400,-5.940000057
1703493860,84600,-5.860000134
1703493863,85000,-5.670000076
1703493872,86200,-6.039999962
1703493886,88000,-5.849999905
1703493889,88400,-5.409999847
1703493890,88600,-5.210000038
1703493895,89200,-5.510000229
1703493904,90400,-5.349999905
1703493918,92200,-5.489999771
1703493923,92800,-5.590000153
1703493924,93000,-5.659999847
1703493940,95000,-5.590000153
1703493966,98400,-5.71999979
1703493969,98800,-5.519999981
1703493991,101600,-5.170000076
1703493998,102600,-5.710000038
1703494001,103000,-6.039999962
1703494007,103600,-6.150000095
1703494019,105200,-5.119999886
1703494029,106400,-5.940000057
1703494032,106800,-5.610000134
1703494037,107400,-5.480000019
1703494046,108600,-5.340000153
1703494054,109600,-5.139999866
1703494069,111600,-5.349999905
1703494078,112800,-5.210000038
1703494087,114000,-5.099999905
1703494093,114800,-4.75
1703494102,116000,-5.110000134
1703494106,116400,-5.199999809
1703494107,116600,-4.880000114
1703494110,117000,-5.039999962
1703494113,117400,-4.869999886
1703494115,117600,-4.829999924
1703494122,118600,-4.809999943
1703494124,118800,-4.679999828
1703494137,120600,-5.150000095
1703494146,121800,-5.420000076
1703494149,122200,-4.920000076
1703494157,123200,-5.070000172
1703494165,124200,-4.550000191
1703494168,124600,-4.670000076
1703494186,127000,-4.900000095
1703494196,128397,-4.130000114
1703494198,128597,-4.489999771
1703494201,128997,-5.260000229
1703494204,129397,-5.039999962
1703494205,129597,-4.909999847
1703494208,129997,-5.019999981
1703494227,132397,-4.400000095
1703494231,132997,-4.75
1703494237,133797,-4.940000057
1703494242,134397,-4.920000076
1703494246,134997,-4.489999771
1703494252,135797,-4.5
1703494254,135997,-4.840000153
1703494260,136797,-5.170000076
1703494267,137797,-4.739999771
1703494284,139997,-4.489999771
1703494290,140797,-4.550000191
1703494295,141397,-4.730000019
1703494307,142997,-4.570000172
1703494313,143797,-4.920000076
1703494318,144397,-5.21999979
1703494319,144597,-5.420000076
1703494321,144797,-5.070000172
1703494331,146197,-4.489999771
1703494340,147397,-4.980000019
1703494343,147797,-5.119999886
1703494345,147997,-4.96999979
1703494351,148797,-4.829999924
1703494357,149597,-4.320000172
1703494363,150397,-4.519999981
1703494365,150597,-4.269999981
1703494371,151397,-4.260000229
1703494385,153197,-4.489999771
1703494391,153997,-4.389999866
1703494393,154197,-4.329999924
1703494395,154397,-4.199999809
1703494398,154797,-4.429999828
1703494399,154997,-4.400000095
1703494409,156197,-4.199999809
1703494416,156997,-4.230000019
1703494418,157197,-4.409999847
1703494421,157597,-4.059999943
1703494424,157997,-4.539999962
1703494429,158597,-4.900000095
1703494430,158797,-4.730000019
1703494432,158997,-4.670000076
1703494433,159197,-4.710000038
1703494438,159797,-4.670000076
1703494444,160597,-4.590000153
1703494452,161597,-4.139999866
1703494454,161797,-4.070000172
1703494455,161997,-4.099999905
1703494465,163197,-4.230000019
1703494491,166597,-4.190000057
1703494497,167397,-4.25
1703494500,167797,-4.21999979
1703494508,168797,-4.46999979
1703494545,173595,-4.409999847
1703494548,173995,-4.210000038
1703494556,174995,-5.340000153
1703494559,175395,-4.71999979
1703494565,176195,-4.090000153
1703494568,176595,-4.369999886
1703494580,178195,-3.730000019
1703494590,179395,-4.25
1703494596,180195,-3.599999905
1703494607,181595,-4.53000021
1703494610,181995,-4.309999943
1703494619,183195,-4.21999979
1703494622,183595,-4.460000038
1703494627,184195,-4.019999981
1703494632,184795,-4.239999771
1703494644,186395,-4.130000114
1703494646,186595,-3.930000067
1703494651,187195,-4.239999771
1703494663,188595,-3.789999962
1703494669,189195,-4.179999828
1703494684,190995,-3.880000114
1703494691,191795,-3.849999905
1703494696,192395,-3.900000095
1703494698,192595,-4.070000172
1703494714,194395,-4.710000038
1703494716,194595,-4.550000191
1703494722,195395,-4.170000076
1703494726,195795,-4.090000153
1703494728,195995,-3.859999895
1703494734,196793,-2.930000067
1703494736,196993,-2.869999886
1703494741,197592,-2.529999971
1703494743,197792,-2.730000019
1703494757,199387,-2.529999971
1703494764,200185,2.380000114
1703494767,200583,0.310000002
1703494770,200980,-1.840000033
1703494771,201177,-0.079999998
1703494785,202973,-4.960000038
1703494790,203573,-5.309999943
1703494804,205173,-5.090000153
1703494807,205572,-4.53000021
1703494816,206572,-4.71999979
1703494824,207572,-4.869999886
1703494836,208972,-4.869999886
1703494859,211571,-4.650000095
1703494869,212771,-4.579999924
1703494874,213371,-4.869999886
1703494877,213769,-5.159999847
1703494884,214569,-4.010000229
1703494891,215369,-3.690000057
1703494894,215769,-3.75999999
1703494902,216769,-3.470000029
1703494904,216969,-3.700000048
1703494905,217169,-3.74000001
1703494918,218768,-2.849999905
1703494927,219960,-2.700000048
1703494933,220752,0.75999999
1703494935,220949,2.75
1703494951,222911,4.829999924
1703494959,223895,5.329999924
1703494981,226656,1.360000014
1703494984,227053,1.429999948
1703495015,231019,-2.789999962
1703495016,231217,-1.809999943
1703495022,232014,0.460000008
1703495024,232212,0.07
1703495026,232412,1.370000005
1703495054,235989,-3.019999981
1703495061,236982,0.300000012
1703495072,238372,-1.299999952
1703495074,238572,-0.959999979
1703495083,239762,-0.330000013
1703495086,240156,-1.350000024
1703495094,241154,-2.109999895
1703495097,241549,-1.799999952
1703495134,246310,4.050000191
1703495137,246710,1.659999967
1703495141,247107,1.590000033
1703495153,248688,4.329999924
1703495157,249281,5.400000095
1703495170,250855,4.389999866
1703495174,251450,3.869999886
1703495179,252043,3.24000001
