1703763983,1984,9.920000076
1703763990,2973,9.890000343
1703763994,3467,9.899999619
1703764001,4456,9.890000343
1703764008,5451,9.949999809
1703764012,5949,9.93999958
1703764015,6444,9.930000305
1703764019,6941,9.920000076
1703764022,7433,9.890000343
1703764026,7932,9.909999847
1703764030,8427,9.93999958
1703764033,8926,9.93999958
1703764037,9425,9.979999542
1703764040,9918,9.920000076
1703764045,10416,9.909999847
1703764053,11410,9.93999958
1703764060,12407,9.970000267
1703764064,12904,9.93999958
1703764083,15372,9.890000343
1703764087,15868,9.93999958
1703764094,16856,9.880000114
1703764098,17353,9.909999847
1703764105,18339,9.859999657
1703764117,19824,9.899999619
1703764121,20317,9.850000381
1703764129,21311,9.93999958
1703764132,21805,9.890000343
1703764136,22302,9.909999847
1703764140,22798,9.930000305
1703764148,23793,9.949999809
1703764156,24783,9.899999619
1703764159,25282,9.920000076
1703764170,26764,9.899999619
1703764174,27251,9.81000042
1703764177,27751,9.869999886
1703764181,28249,9.979999542
1703764185,28743,9.920000076
1703764195,30232,9.899999619
1703764199,30728,9.920000076
1703764206,31723,9.949999809
1703764213,32721,9.979999542
1703764217,33216,9.93999958
1703764221,33712,9.909999847
1703764224,34209,9.930000305
1703764228,34705,9.930000305
1703764235,35697,9.920000076
1703764239,36195,9.960000038
1703764242,36693,9.960000038
1703764246,37190,9.949999809
1703764254,38184,9.93999958
1703764261,39174,9.899999619
1703764265,39667,9.880000114
1703764272,40656,9.890000343
1703764283,42140,9.920000076
1703764287,42632,9.890000343
1703764291,43130,9.899999619
1703764295,43629,9.970000267
1703764299,44126,9.960000038
1703764302,44621,9.920000076
1703764323,47095,9.909999847
1703764343,49562,9.829999924
1703764356,51052,9.930000305
1703764363,52042,9.899999619
1703764367,52534,9.869999886
1703764371,53029,9.869999886
1703764399,56495,9.949999809
1703764411,57976,9.869999886
1703764419,58967,9.909999847
1703764422,59465,9.930000305
1703764426,59957,9.899999619
1703764443,61944,9.899999619
1703764447,62442,9.93999958
1703764451,62939,9.949999809
1703764463,64424,9.880000114
1703764467,64924,9.93999958
1703764479,66412,9.930000305
1703764495,68392,9.909999847
1703764504,69383,9.909999847
1703764512,70374,9.909999847
1703764516,70873,9.93999958
1703764520,71365,9.909999847
1703764524,71857,9.840000153
1703764529,72352,9.869999886
1703764533,72848,9.909999847
1703764541,73840,9.920000076
1703764549,74831,9.909999847
1703764561,76309,9.850000381
1703764565,76799,9.829999924
1703764569,77290,9.81000042
1703764577,78286,9.960000038
1703764581,78781,9.93999958
1703764586,79277,9.909999847
1703764594,80265,9.880000114
1703764599,80762,9.920000076
1703764607,81744,9.819999695
1703764611,82231,9.829999924
1703764619,83225,9.93999958
1703764623,83721,9.930000305
1703764628,84219,9.93999958
1703764636,85210,9.909999847
1703764653,87197,9.949999809
1703764658,87695,9.979999542
1703764662,88189,9.920000076
1703764666,88684,9.890000343
1703764674,89670,9.859999657
1703764679,90162,9.840000153
1703764687,91149,9.869999886
1703764695,92141,9.920000076
1703764699,92638,9.93999958
1703764703,93129,9.880000114
1703764707,93625,9.869999886
1703764716,94620,9.949999809
1703764720,95109,9.869999886
1703764749,98585,9.920000076
1703764765,100571,9.949999809
